3.8463148402,0.6219709625
0.1169325505,0.5824954413
2.1247377347,9.8079602031
7.5812576373,0.6878701934
7.7165060431,-0.9330088368
7.3211837775,-0.0633946258
8.1267580155,9.5483462783
4.4449297443,0.1431892415
1.0800069970,7.4910883570
0.8194802638,0.4540113313
12.1221350079,7.4007524673
5.4305253403,4.9164692727
11.6805556172,-0.9914518833
1.9255058594,6.4618751723
3.6548309383,-0.8980988777
0.5535403346,-0.0601905820
4.9940068332,7.8842627586
3.5275927549,0.0825126312
2.1516185931,6.5538882293
12.3778444716,7.4484075410
6.6177835274,7.0173703992
8.5791291404,0.4228875318
7.7384580017,-0.3647805391
8.0473330978,9.6916142191
7.9504397404,0.2417473510
11.5502935067,0.0925630785
-0.2579904947,0.2084365313
7.5720592468,0.7506812524
8.2257119094,0.1641177831
13.4547674192,7.7857434650
7.8981062153,-0.2522802661
4.7201065250,2.5392699424
15.0085036911,8.3432996807
9.2339467709,5.1525478221
0.4669052130,0.2516161923
-0.1798843229,-0.6630238430
7.8353977183,-0.6541095989
12.0100617078,-0.7016136653
5.3781293273,7.6564762824
-0.9682467156,10.7990141515
8.1251763042,-0.5868494054
13.2060408674,7.7910776991
9.8092525007,6.6730254806
-3.8800765332,13.8387850353
0.5123870561,0.5842901821
17.5506697496,9.1825816102
12.5390550694,0.7645474333
3.6238555891,0.1077728175
7.3055297405,0.2054766654
8.2453298404,-0.9173441752
12.5861161754,7.5190653367
2.8154878442,-0.0986775777
0.3331348360,0.2889892618
9.1053588193,8.9153311509
4.0481885616,0.2737699101
-0.2506620210,7.2267289842
-2.7993052074,9.1823737248
13.8085177672,7.9037606814
7.3649649749,9.3876013201
25.4828327365,9.8798400669
5.7617242714,8.2599175831
14.1495015445,8.1216335925
10.6409262605,6.8616169528
7.7435905953,-0.3413160110
8.2405488327,-0.7585516836
5.3509282082,9.0473034062
1.9222337462,10.1323904166
11.7897868721,-0.7037869972
0.3547054903,-0.0702767428
1.6535857427,10.5892408573
12.8690313828,7.5847294554
8.4182630656,6.9913969989
4.4624131062,0.5737603083
2.8309410657,7.9834427742
5.1508374260,-0.3815531767
7.2089663738,12.5569003271
10.1749838660,9.9987811784
11.5787631032,-0.4287289549
4.3294101223,-0.1144400816
11.7075477799,-0.4628916179
10.0387582376,6.7337344576
9.2807350822,7.2399521470
19.6204420624,9.8040594419
7.8694313323,-0.1767604974
14.7597675451,8.2860624377
0.7438218477,7.5527571958
4.2477582621,-0.4165041279
16.6703044024,8.8543151350
18.2089007126,-4.6314721222
-0.3809123358,0.1051835568
24.8381073414,3.8541119726
0.0136638844,9.5046685023
3.2314660065,0.3345223712
5.7509366397,7.7414400884
4.4444194098,0.4512458278
0.4068650130,11.1773220557
10.4662641636,6.8626498827
4.3874680536,1.0095996264
3.7427870909,-0.5210874035
4.6401760104,0.7707285974
20.8242752287,8.5202961224
10.4598146827,6.3204148433
4.4265302280,0.5639624928
1.0827607261,0.5273103142
-0.2999110117,-0.7793934975
8.7909865896,9.1372333682
1.0395761050,6.7903816723
2.6102595366,10.0462365282
8.0306743827,-0.2882865345
-1.4453919279,10.3578024057
2.1388645616,6.4105640795
8.4469395848,6.6831499654
11.7832115916,0.4586244610
8.6298191369,5.4275706508
3.7122548935,-0.4667355792
6.6005311420,7.5167658568
9.1554625925,7.0062568778
16.5445690082,8.8205729559
12.7601059283,0.3253575512
-0.5461563823,-0.1582042248
11.8017777459,7.2413429223
-2.1835379446,6.7850027167
21.1074272276,7.6536071851
11.7341947037,-0.1725078601
8.2068710327,4.8724150099
8.3046754478,0.3160396918
11.7327257425,-0.5045028293
11.7242365879,-0.0077450111
12.1510046928,0.0555005119
7.5503133993,0.3051221289
5.0509542791,7.1067715809
2.9742857071,8.4801626544
2.6329263371,8.6023436637
10.1418608525,9.9629196061
11.2216167694,-0.5338227859
-0.5709116843,10.8380669048
5.5323982007,8.3328646395
5.0504935949,-0.8796435100
10.7764408510,7.1884796189
6.2488784501,10.1630141006
11.4457915554,7.1344363746
6.4718127416,8.8149179798
3.1129864359,6.7333103044
15.4651990744,8.4526777189
14.3495585381,8.1818554869
0.1995886277,11.0392344341
14.5653790157,8.2042277662
10.3232645685,10.0734215912
8.2632515591,-0.7713409950
-0.4851356630,-0.6764329445
-3.5496872298,13.7074671779
16.4988889872,8.7138048554
2.9234952807,0.1435503187
4.3735294139,-0.6606046159
1.2853914002,11.0472520554
1.0306502713,7.6927811621
0.2940383376,0.4811725846
18.3453815971,9.4171023978
0.2893236839,11.1321366823
8.2080420764,6.1550501319
16.3769333349,8.8210596432
10.3694278328,6.7921148089
6.3164406619,-1.6299506107
12.5677424224,0.1987614159
3.6481817779,0.3711049812
1.2357894183,6.8386678693
9.2202072156,6.4677323221
6.5425609541,10.3537805852
2.7623238059,1.3463100581
4.1814978517,-0.5868151963
10.0763533684,6.7390458943
6.3540079060,5.3041704592
8.0665928862,-0.1892007640
16.1502324408,8.6841757124
-0.3221852723,10.9268990783
7.5031762628,6.7521961295
-0.0407866038,12.7235284393
12.3931648000,-0.4377516535
3.4358292149,0.6362416654
5.9588352617,8.4509662731
10.6314475773,6.8323504086
4.0522711228,-0.0723428804
4.3017348810,6.9623263130
9.5203800774,6.5855294736
0.6309667125,7.4609970431
0.0424327292,0.3428096871
9.4433870380,7.9266916055
8.8488795455,6.4988708044
0.7545655067,0.3028031163
11.9907705949,-0.2054225859
0.9430929506,0.0872889064
16.0102986293,8.7171528158
12.4764881343,0.5398091610
-0.5148481198,-0.2420085618
12.5661501703,7.4863290816
5.6406263459,9.5595562868
8.9395448743,6.9322864670
11.1129849866,0.4119003016
7.7397914062,6.4122338828
15.7653895271,8.5972631006
12.2994580022,-0.2718465216
12.6465832910,-0.8330337425
-0.0299130718,0.2467801022
10.8780264844,7.0190996050
0.6813506743,7.6625748646
12.4895315334,7.4417767929
1.8859027545,10.4524506212
17.2388648264,13.2967845233
3.1669012737,6.1634637781
0.5361301554,10.6575990290
4.7234114201,0.1219930940
13.3746056075,7.7908168406
8.1472963105,-1.0504906052
13.4531684213,7.8185620967
11.5833546848,-0.5290232508
5.1903635687,8.5188971022
0.4757748853,-0.5105812288
12.0045838443,7.3123429926
14.6338851143,8.2683972279
12.2025179649,7.4246085497
10.9673106671,6.9962734811
7.4657490637,9.5035731396
10.7742470381,9.4249712368
20.0157862774,2.2917230575
-0.0076549246,0.2896457498
8.2738848880,-0.5588789742
10.4057453260,9.2990391259
-0.2212946464,0.0038639466
-0.5785583094,-0.6665641774
8.9783342286,0.0898370092
14.6755729716,8.2152030758
-0.0265534008,-0.2754909018
11.9759986342,-0.2835941493
10.9573330832,8.4292918957
0.1209811358,-0.9566401223
-2.1128652162,10.0371283753
5.1016549076,0.3160758148
20.5151626679,10.1550075190
0.3703930775,11.1530734823
8.0466549690,-0.2433476744
11.2534153457,7.0525062828
7.4050322529,6.4104183689
15.4652563562,8.4652350067
7.9888524394,-0.5828350428
4.3341666148,-0.5647427888
12.3000635862,0.9060439043
10.5395390325,6.7990458999
16.5554091034,8.7699445115
11.7562652232,-4.6320461456
0.4756531221,0.2634489618
6.6556842587,8.2111217103
6.5480590261,8.0451358335
6.5887629392,5.2724621619
12.1747734931,0.9705557378
6.5739925272,7.2121637127
10.1814420215,6.7708228075
12.2631926447,0.6386735406
12.6577672117,0.9498749764
15.1056394908,8.3159910718
12.3005067632,0.1136387063
11.9149581978,-0.0995058314
5.5200202919,9.3006725592
18.4579301157,9.4703994230
-0.2131787981,0.5742228546
6.5947634788,5.2237704571
5.4167175551,9.4534554713
-0.6618247854,-0.2179507345
7.1725331543,4.9498501008
11.8898694985,0.4744519780
9.9669578980,6.6772656056
7.3272931628,0.3294138886
17.8916702787,9.2504676062
4.7576983746,0.3821462907
9.1745551300,8.8601866357
11.5717562264,7.1952433111
12.0695870443,0.1404756244
0.4595382415,-0.1451372721
7.6204549348,5.9060012455
0.5860623361,7.3023649086
3.5170866146,0.1183585605
13.4747205301,7.7959583695
15.1855122208,8.4116182990
12.5086443841,-0.7621890636
12.2059948703,-0.1082877136
12.9964910599,0.1967475368
-0.2372549221,8.9860058305
-0.0696485236,10.5390649244
3.9531954883,0.0046134965
8.9154787338,8.9851500026
-4.2913301988,1.2172593112
5.2110673652,7.7646750751
-1.2534559141,11.3220253318
9.3899770516,7.5608853734
13.1425742861,0.4802657864
12.8975913816,0.2199576056
18.6606772182,9.5934985016
0.8988432634,0.3204214306
12.0280299055,7.3917712036
12.0525734920,0.3296134481
8.2549089542,1.1953240672
-0.7670570854,0.6388384109
2.4061514587,6.5725112507
7.7726330565,0.0421082945
17.9217671176,9.2795091311
9.0207791598,6.5407004922
14.7547999671,8.2464505312
6.6253516046,5.2643121472
8.1681783687,-0.8807912136
6.7936525364,8.9763690672
0.2129436031,0.0095738887
-0.2793979094,-0.1560359660
5.0545469997,8.4973578169
11.0392388591,7.9406314666
14.2367769453,8.0859194624
9.0021256766,9.0255320916
0.3648864685,-0.4655008558
10.9577932956,7.0664654419
2.9232059435,0.1122100192
7.4692511794,0.1262143786
7.9085665482,4.8402246634
5.2638297457,7.3576488978
6.8181647557,7.1860571145
6.2950648274,5.7254844818
4.8893903790,8.2198894438
15.4563649092,-1.5140673659
-0.8527140417,10.8823497950
7.8064413632,-0.1681550227
-0.0524838538,0.3063953708
7.3363300979,6.4965721769
14.2277574692,8.0941251556
3.4863432885,-0.0694863658
11.0375169624,7.0253122146
2.6432834424,9.7052808770
9.4459191725,8.1455231211
-0.5448165187,-0.3923809541
3.8408494929,-0.2708103817
3.2032645608,8.6436041910
0.9380412646,7.1018197088
15.6479365106,8.5541416462
0.9620205884,10.7054418798
7.9733687200,0.2137277023
17.0523377584,4.7198060048
8.6425144137,-0.8201077943
7.4598098317,-0.9807102046
-2.4845654812,9.7526891512
12.8695700729,-0.4690833642
10.6046046647,6.3807351873
11.8870145227,-0.3486172584
4.5661419143,7.0935104942
8.2011728860,11.1453811971
4.7060481873,-0.2345353090
10.9168107413,8.0234575184
6.5572502569,10.5699784565
5.4790885820,9.8744024686
13.9624923815,8.0058538219
7.8150264689,5.4814974680
6.9728802053,5.7474871364
9.1340755290,10.3513894144
5.8905524194,9.9057288458
8.4733577902,10.8507576679
8.3447923218,9.5436055248
16.0956617821,8.6488864806
4.4989771611,-0.2016573837
10.9769614866,6.9902028726
4.2599145013,-0.3422928096
8.8894175834,5.3641923561
8.4851242573,0.4755351759
12.4272777715,0.6438472066
11.6008156836,0.8523970788
7.6854973258,6.4307631451
0.5604835118,0.4027873514
12.0508325588,0.1181002562
11.8235732643,-0.8202554314
10.5822732795,6.7177586438
-2.8114753711,8.5135166178
0.4697900567,7.9244825755
0.3408171118,0.0070541781
15.4087871316,8.4548200008
5.2420267220,4.5003371760
-0.4636765671,0.1191844914
7.6613183515,9.7005692371
-0.6596235973,-0.1014903187
13.6559645746,7.8041363067
10.5670433095,9.2323450072
12.3925560737,7.4365011761
9.2960911681,6.4988402606
7.6995231085,9.1500288305
0.0714953174,-0.8630053093
14.6103511067,8.1548027160
-2.8764085747,9.0308748810
16.3591411210,8.7954275800
9.5720033989,8.5683444742
4.6099715996,0.3601787492
13.3557633710,7.7467970810
12.4912484796,7.5078144642
6.0125802166,5.7735983271
7.2750352385,11.0427722062
7.8192047671,-0.2528281391
17.1157161613,8.9792489779
6.0754796866,9.9829306551
2.0889028703,9.9030015126
7.8928359669,0.1968174383
8.0475276119,0.1440826935
5.6397982547,7.9215342873
1.8687824195,10.0726146034
5.2079433784,8.3164422820
13.7814684242,7.9743305743
12.6948336954,7.5414799309
12.7483790212,7.6055617677
8.9825720832,6.2658836454
-0.5296058542,-0.2501305083
12.2686078188,-0.4188651171
19.2866481438,9.6839884303
19.0690668730,9.6072934228
6.8075486303,6.9513910885
12.6635330743,7.5746599204
-0.1623568242,10.8020042383
10.7678639741,0.0649636960
10.5201855253,0.5542110717
3.7022878074,0.0694319946
18.7912687428,1.6808774469
12.2409824942,-0.2149470144
-2.2608411466,10.3512949680
0.3929000793,0.2127287809
12.4228169196,-0.6721004716
7.8778502974,-0.1636375770
3.9055093777,0.0803464337
-0.3368950528,0.4787685816
14.4713217456,8.1997949894
11.3276989002,-0.1504312224
6.1620393991,8.7349954038
7.6874171059,-0.1399195379
3.9777006640,-0.3529925827
9.1019853050,9.3588654552
13.8336871786,7.9712376694
16.4006362174,8.8280311909
8.4126537586,-0.1326119327
7.5631085564,-0.1885304086
12.0756524687,0.4525448047
15.0791633571,8.3295564031
6.2133651927,7.8552089594
4.9112316715,-0.4734000471
1.3412516950,10.6949027371
4.0421705161,0.4247281276
0.7289777932,10.8292826958
7.1512198369,9.2722531383
9.5803943885,10.3890151829
